Departure,Return,Departure station id,Departure station name,Return station id,Return station name,Covered distance (m),Duration (sec.)
2021-05-27T16:27:58,2021-05-27T16:31:33,547,Jämeräntaival,541,"Aalto-yliopisto (M), Korkeakouluaukio",810,209
2021-05-27T16:27:51,2021-05-27T16:50:51,131,Elimäenkatu,008,Vanha kirkkopuisto,5505,1376
2021-05-27T16:27:51,2021-05-27T16:37:36,619,Etuniementie,625,Suomenlahdentie,1172,582
2021-05-27T16:27:48,2021-05-27T16:34:39,201,Länsisatamankuja,006,Hietalahdentori,1449,406
2021-05-27T16:27:45,2021-05-27T20:57:53,032,Eläinmuseo,106,Korppaanmäentie,4427,1319
2021-05-27T16:27:43,2021-05-27T16:34:06,715,Komentajankatu,725,Rummunlyöjänkatu,898,378
2021-05-27T16:27:35,2021-05-27T16:36:48,047,Vanha Kauppahalli,123,Näkinsilta,2131,549
2021-05-27T16:27:33,2021-05-27T20:21:55,359,Malmin sairaala,360,Malmin asema,476,127
2021-05-27T16:27:32,2021-05-27T16:52:47,127,Teurastamo,239,Viikin tiedepuisto,5838,1509
2021-05-27T16:27:32,2021-05-27T16:34:34,133,Paavalinpuisto,292,Koskelan varikko,1769,420
2021-05-27T16:27:30,2021-05-27T16:38:15,118,Fleminginkatu,111,Esterinportti,1897,643
2021-05-27T16:27:24,2021-05-27T16:33:13,026,Kamppi (M),038,Töölöntori,1451,343
2021-05-27T16:27:18,2021-05-27T16:31:55,012,Kanavaranta,013,Merisotilaantori,1086,272
2021-05-27T16:27:17,2021-05-27T16:51:38,259,Petter Wetterin tie,018,Porthania,6158,1457
2021-05-27T16:27:15,2021-05-27T16:45:42,001,Kaivopuisto,162,Leppäsuonaukio,3067,1102
2021-05-27T16:27:08,2021-05-27T16:31:57,302,Sumukuja,308,Mosaiikkitori,1110,284
2021-05-27T16:27:06,2021-05-27T16:28:13,124,Isoisänsilta,124,Isoisänsilta,147,63
2021-05-27T16:27:03,2021-05-27T16:37:34,117,Brahen puistikko,022,Rautatientori / länsi,2873,624
2021-05-27T16:27:00,2021-05-27T16:30:37,044,Sörnäinen (M),045,Brahen kenttä,587,225
2021-05-27T16:26:55,2021-05-27T16:30:05,280,Puotilan ostoskeskus,274,Voikukantie,667,187
2021-05-27T16:26:52,2021-05-27T16:29:00,095,Munkkiniemen aukio,094,Laajalahden aukio,506,138
2021-05-27T16:26:52,2021-05-27T16:36:39,631,Friisilänaukio,627,Piispansilta,1796,586
2021-05-27T16:26:46,2021-05-27T17:01:01,141,Intiankatu,207,Vanha Viertotie,6875,2050
2021-05-27T16:26:42,2021-05-27T16:37:57,129,Pernajantie,125,Arielinkatu,1694,670
2021-05-27T16:26:41,2021-05-27T16:37:41,024,Mannerheimintie,064,Tyynenmerenkatu,2282,654
2021-05-27T16:26:40,2021-05-27T16:40:57,041,Ympyrätalo,126,Kalasatama (M),2072,852
2021-05-27T16:26:38,2021-05-27T16:39:07,137,Arabian kauppakeskus,045,Brahen kenttä,2438,744
2021-05-27T16:26:36,2021-05-27T16:34:08,131,Elimäenkatu,142,Koskelantie,1545,449
2021-05-27T16:26:34,2021-05-27T16:41:34,132,Hollolantie,037,Töölönkatu,2911,894
2021-05-27T16:26:06,2021-05-27T16:26:10,095,Munkkiniemen aukio,095,Munkkiniemen aukio,0,6
2021-05-27T16:26:04,2021-05-27T16:27:35,134,Haukilahdenkatu,134,Haukilahdenkatu,10,86
2021-05-27T16:25:56,2021-05-27T16:29:16,543,Otaranta,541,"Aalto-yliopisto (M), Korkeakouluaukio",659,195
2021-05-27T16:25:53,2021-05-27T16:26:17,329,Kurkimäki,329,Kurkimäki,0,20
2021-05-27T16:25:48,2021-05-27T16:31:35,062,Välimerenkatu,059,Salmisaarenranta,1349,344
2021-05-27T16:25:36,2021-05-27T16:41:32,041,Ympyrätalo,013,Merisotilaantori,3081,955
2021-05-27T16:25:34,2021-05-27T16:33:21,613,Matinkyläntie,643,Auringonkatu,1890,463
2021-05-27T16:25:31,2021-05-27T16:29:24,123,Näkinsilta,016,Liisanpuistikko,802,231
2021-05-27T16:25:30,2021-05-27T16:33:38,206,Ruskeasuon varikko,098,Ulvilantie,1864,488
2021-05-27T16:25:26,2021-05-27T16:29:35,232,Oulunkylän asema,234,Otto Brandtin tie,1027,244
2021-05-27T16:25:26,2021-05-27T16:36:04,084,Paciuksenkatu,113,Pasilan asema,2809,634
2021-05-27T16:25:24,2021-05-27T16:30:37,059,Salmisaarenranta,030,Itämerentori,888,308
2021-05-27T16:25:19,2021-05-27T16:39:15,206,Ruskeasuon varikko,076,Olympiastadion,3171,836
2021-05-27T16:25:16,2021-05-27T16:27:35,040,Hakaniemi (M),017,Varsapuistikko,674,136
2021-05-27T16:25:14,2021-05-27T16:32:05,115,Venttiilikuja,043,Karhupuisto,1438,411
2021-05-27T16:25:12,2021-05-27T16:45:32,063,Jätkäsaarenlaituri,088,Kiskontie,4471,1218
2021-05-27T16:25:10,2021-05-27T16:47:34,064,Tyynenmerenkatu,086,Kuusitie,4653,1340
2021-05-27T16:25:08,2021-05-27T16:35:05,020,Kaisaniemenpuisto,029,Baana,2256,591
2021-05-27T16:25:03,2021-05-27T16:35:51,062,Välimerenkatu,027,Eerikinkatu,1843,645
2021-05-27T16:25:00,2021-05-27T16:50:39,113,Pasilan asema,006,Hietalahdentori,5192,1534
2021-05-27T16:24:54,2021-05-27T16:33:56,551,Tietäjä,547,Jämeräntaival,2035,538
2021-05-27T16:24:52,2021-05-27T16:57:01,131,Elimäenkatu,204,A.I. Virtasen aukio,1990,1924
2021-05-27T16:24:52,2021-05-27T16:31:40,162,Leppäsuonaukio,201,Länsisatamankuja,1913,403
2021-05-27T16:24:47,2021-05-27T16:50:53,113,Pasilan asema,006,Hietalahdentori,5164,1557
2021-05-27T16:24:44,2021-05-27T16:35:13,063,Jätkäsaarenlaituri,053,Heikkiläntie,2565,631
2021-05-27T16:24:43,2021-05-27T16:39:22,112,Rautatieläisenkatu,134,Haukilahdenkatu,2779,875
2021-05-27T16:24:37,2021-05-27T16:47:21,094,Laajalahden aukio,022,Rautatientori / länsi,5323,1358
2021-05-27T16:24:35,2021-05-27T16:31:44,129,Pernajantie,116,Linnanmäki,1270,424
2021-05-27T16:24:35,2021-05-27T16:41:05,110,Maistraatintori,045,Brahen kenttä,2768,989
2021-05-27T16:24:32,2021-05-27T16:37:42,131,Elimäenkatu,089,Tilkanvierto,3120,786
2021-05-27T16:24:32,2021-05-27T16:32:43,581,Niittykumpu (M),585,Haukilahdenaukio,1217,485
2021-05-27T16:24:32,2021-05-27T16:37:33,113,Pasilan asema,043,Karhupuisto,2268,778
2021-05-27T16:24:28,2021-05-27T16:27:56,096,Huopalahdentie,101,Munkkivuoren ostoskeskus,855,203
2021-05-27T16:24:28,2021-05-27T16:31:58,587,Hauenkallio,597,Linnakepolku,1472,446
2021-05-27T16:24:20,2021-05-27T16:34:11,222,Huovitie,218,Pohjois-Haagan asema,2119,585
2021-05-27T16:24:19,2021-05-27T16:33:47,222,Huovitie,219,Näyttelijäntie,1780,564
2021-05-27T16:24:16,2021-05-27T16:35:53,078,Messeniuksenkatu,162,Leppäsuonaukio,2354,694
2021-05-27T16:24:16,2021-05-27T16:44:35,161,Eteläesplanadi,052,Heikkilänaukio,4720,1218
2021-05-27T16:24:15,2021-05-27T16:31:03,133,Paavalinpuisto,117,Brahen puistikko,1216,404
2021-05-27T16:24:13,2021-05-27T16:32:52,057,Lauttasaaren ostoskeskus,201,Länsisatamankuja,2124,520
2021-05-27T16:24:10,2021-05-27T16:24:31,112,Rautatieläisenkatu,112,Rautatieläisenkatu,0,16
2021-05-27T16:24:07,2021-05-27T16:28:07,611,Matinkartanontie,625,Suomenlahdentie,1021,237
2021-05-27T16:24:01,2021-05-27T16:32:30,581,Niittykumpu (M),585,Haukilahdenaukio,1208,504
2021-05-27T16:23:58,2021-05-27T16:44:04,113,Pasilan asema,017,Varsapuistikko,3483,1202
2021-05-27T16:23:55,2021-05-27T16:29:35,022,Rautatientori / länsi,010,Kasarmitori,1121,338
2021-05-27T16:23:50,2021-05-27T16:38:12,112,Rautatieläisenkatu,222,Huovitie,3350,856
2021-05-27T16:23:50,2021-05-27T17:35:10,003,Kapteeninpuistikko,062,Välimerenkatu,2214,612
2021-05-27T16:23:47,2021-05-27T16:28:57,003,Kapteeninpuistikko,065,Hernesaarenranta,1295,310
2021-05-27T16:23:46,2021-05-27T16:42:38,030,Itämerentori,117,Brahen puistikko,4406,1131
2021-05-27T16:23:41,2021-05-27T16:27:24,900,Orionintie,573,Urheilupuisto (M),863,219
2021-05-27T16:23:40,2021-05-27T16:31:06,123,Näkinsilta,127,Teurastamo,1423,441
2021-05-27T16:23:39,2021-05-27T16:25:48,121,Vilhonvuorenkatu,122,Lintulahdenkatu,463,124
2021-05-27T16:23:37,2021-05-27T16:38:10,215,Pitäjänmäen asema,105,Tilkantori,3432,869
2021-05-27T16:23:36,2021-05-27T16:39:01,509,Revontulentie,619,Etuniementie,4931,921
2021-05-27T16:23:33,2021-05-27T16:39:46,096,Huopalahdentie,075,Korjaamo,2969,970
2021-05-27T16:23:29,2021-05-27T16:27:47,513,Hakalehto,517,Länsituuli,654,258
2021-05-27T16:23:26,2021-05-27T16:23:49,112,Rautatieläisenkatu,112,Rautatieläisenkatu,0,19
2021-05-27T16:23:21,2021-05-27T16:30:11,137,Arabian kauppakeskus,139,Muotoilijankatu,1245,405
2021-05-27T16:23:21,2021-05-27T16:43:46,068,Albertinkatu,201,Länsisatamankuja,2005,1221
2021-05-27T16:23:18,2021-05-27T17:10:06,044,Sörnäinen (M),044,Sörnäinen (M),3310,2598
2021-05-27T16:23:14,2021-05-27T16:27:17,611,Matinkartanontie,625,Suomenlahdentie,1072,240
2021-05-27T16:23:13,2021-05-27T16:38:09,034,Kansallismuseo,059,Salmisaarenranta,2824,895
2021-05-27T16:23:13,2021-05-27T16:29:09,018,Porthania,013,Merisotilaantori,1649,351
2021-05-27T16:23:08,2021-05-27T16:30:20,060,Kaapelitehdas,030,Itämerentori,569,427
2021-05-27T16:23:08,2021-05-27T16:49:18,211,Haagan tori,030,Itämerentori,6516,1565
2021-05-27T16:23:07,2021-05-27T16:31:43,149,Toinen linja,116,Linnanmäki,1290,511
2021-05-27T16:23:01,2021-05-27T16:26:50,033,Kauppakorkeakoulu,028,Lastenlehto,710,225
2021-05-27T16:22:56,2021-05-27T16:30:49,028,Lastenlehto,161,Eteläesplanadi,1562,475
2021-05-27T16:22:54,2021-05-27T16:35:03,129,Pernajantie,043,Karhupuisto,1553,724
2021-05-27T16:22:52,2021-05-27T16:26:47,049,Annankatu,067,Perämiehenkatu,606,230
2021-05-27T16:22:47,2021-05-27T16:32:40,137,Arabian kauppakeskus,117,Brahen puistikko,1872,586
2021-05-27T16:22:45,2021-05-27T16:28:30,625,Suomenlahdentie,611,Matinkartanontie,1029,341
2021-05-27T16:22:40,2021-05-27T16:27:46,731,Leppävaarankäytävä,747,Leppävaaran uimahalli,1439,302
2021-05-27T16:22:38,2021-05-27T16:38:55,559,Pohjankulma,701,Gallen-Kallelan tie,4837,977
2021-05-27T16:22:33,2021-05-28T08:16:55,106,Korppaanmäentie,142,Koskelantie,3586,816
2021-05-27T16:22:31,2021-05-27T16:26:42,291,Itäkeskus Metrovarikko,275,Itäkeskus (M),857,246
2021-05-27T16:22:26,2021-05-27T16:42:11,067,Perämiehenkatu,056,Luoteisväylä,4541,1182
2021-05-27T16:22:25,2021-05-27T16:32:05,114,Ratapihantie,043,Karhupuisto,1776,576
2021-05-27T16:22:22,2021-05-27T16:26:25,275,Itäkeskus (M),281,Puotila (M),1043,238
2021-05-27T16:22:17,2021-05-27T16:30:09,309,Kaivonkatsojanpuisto,302,Sumukuja,1474,443
2021-05-27T16:22:14,2021-05-27T16:31:26,142,Koskelantie,133,Paavalinpuisto,1781,549
2021-05-27T16:22:13,2021-05-27T16:25:56,503,Keilalahti,529,Keilaniemi (M),426,218
2021-05-27T16:22:08,2021-05-27T16:31:13,065,Hernesaarenranta,063,Jätkäsaarenlaituri,1889,542
2021-05-27T16:22:07,2021-05-27T16:30:43,048,Mastokatu,161,Eteläesplanadi,1257,515
2021-05-27T16:22:06,2021-05-27T17:09:03,501,Hanasaari,573,Urheilupuisto (M),8142,2817
2021-05-27T16:22:05,2021-05-27T16:30:06,309,Kaivonkatsojanpuisto,302,Sumukuja,1487,445
2021-05-27T16:21:54,2021-05-27T16:43:50,148,Juhana Herttuan tie,117,Brahen puistikko,4088,1312
2021-05-27T16:21:51,2021-05-27T16:36:25,641,Komeetankatu,653,Lukutori,2743,872
2021-05-27T16:21:51,2021-05-27T16:38:17,641,Komeetankatu,653,Lukutori,2623,981
2021-05-27T16:21:47,2021-05-27T16:28:32,026,Kamppi (M),036,Apollonkatu,1157,404
2021-05-27T16:21:39,2021-05-27T16:27:38,009,Erottajan aukio,037,Töölönkatu,1545,354
2021-05-27T16:21:38,2021-05-27T16:30:45,009,Erottajan aukio,038,Töölöntori,1937,553
2021-05-27T16:21:38,2021-05-27T16:26:44,330,Kontula (M),334,Varustuksentie,1098,303
2021-05-27T16:21:36,2021-05-27T16:34:42,113,Pasilan asema,133,Paavalinpuisto,2231,785
2021-05-27T16:21:35,2021-05-27T16:43:43,257,Margareetankuja,257,Margareetankuja,1121,1323
2021-05-27T16:21:33,2021-05-27T16:25:14,275,Itäkeskus (M),272,Marjaniementie,988,216
2021-05-27T16:21:26,2021-05-27T16:33:40,224,Vesakkotie,231,Siltavoudintie,2967,730
2021-05-27T16:21:25,2021-05-27T16:43:10,073,Kesäkatu,033,Kauppakorkeakoulu,1374,1299
2021-05-27T16:21:20,2021-05-27T16:42:04,751,Vallipolku,208,Valimotie,4533,1232
2021-05-27T16:21:19,2021-05-27T16:28:44,041,Ympyrätalo,019,Rautatientori / itä,1615,440
2021-05-27T16:21:16,2021-05-27T16:40:05,105,Tilkantori,084,Paciuksenkatu,1600,1123
2021-05-27T16:21:15,2021-05-27T16:34:04,037,Töölönkatu,122,Lintulahdenkatu,2832,765
2021-05-27T16:21:14,2021-05-27T16:40:38,113,Pasilan asema,129,Pernajantie,1873,1165
2021-05-27T16:21:12,2021-05-27T16:36:24,262,Siilitie (M),245,Kulosaari (M),3542,907
2021-05-27T16:21:10,2021-05-27T16:33:31,087,Kustaankatu,079,Uimastadion,2054,737
2021-05-27T16:21:09,2021-05-27T16:33:55,114,Ratapihantie,039,Ooppera,1950,762
2021-05-27T16:21:09,2021-05-27T16:27:20,625,Suomenlahdentie,617,Tiistinkallio,1198,369
2021-05-27T16:21:09,2021-05-27T16:30:08,113,Pasilan asema,107,Tenholantie,2329,534
2021-05-27T16:21:02,2021-05-27T16:34:57,082,Töölöntulli,021,Töölönlahdenkatu,2736,831
2021-05-27T16:20:53,2021-05-27T16:35:43,031,Marian sairaala,041,Ympyrätalo,3031,890
2021-05-27T16:20:51,2021-05-27T16:37:26,078,Messeniuksenkatu,011,Unioninkatu,3371,991
2021-05-27T16:20:51,2021-05-27T16:25:51,106,Korppaanmäentie,211,Haagan tori,1045,298
2021-05-27T16:20:50,2021-05-27T16:29:15,032,Eläinmuseo,076,Olympiastadion,1781,504
2021-05-27T16:20:46,2021-05-27T16:25:08,284,Myllypuro (M),329,Kurkimäki,608,257
2021-05-27T16:20:43,2021-05-27T16:36:12,031,Marian sairaala,110,Maistraatintori,4034,924
2021-05-27T16:20:39,2021-05-27T16:32:12,021,Töölönlahdenkatu,080,Jäähalli,2407,688
2021-05-27T16:20:39,2021-05-27T16:30:23,025,Narinkka,068,Albertinkatu,1557,582
2021-05-27T16:20:29,2021-05-27T16:35:20,024,Mannerheimintie,082,Töölöntulli,3018,889
2021-05-27T16:20:29,2021-05-27T16:30:01,117,Brahen puistikko,137,Arabian kauppakeskus,1856,567
2021-05-27T16:20:27,2021-05-27T16:25:14,222,Huovitie,213,Huopalahden asema,908,282
2021-05-27T16:20:27,2021-05-27T16:37:21,900,Orionintie,527,Otsolahti,3548,1009
2021-05-27T16:20:25,2021-05-27T16:30:40,063,Jätkäsaarenlaituri,033,Kauppakorkeakoulu,1300,612
2021-05-27T16:20:24,2021-05-27T16:27:07,026,Kamppi (M),004,Viiskulma,1345,399
2021-05-27T16:20:22,2021-05-27T16:39:04,262,Siilitie (M),282,Karhulantie,4036,1120
2021-05-27T16:20:21,2021-05-27T16:27:01,579,Niittymaa,517,Länsituuli,1586,396
2021-05-27T16:20:18,2021-05-27T16:27:56,364,Ala-Malmin tori,365,Karviaistie,565,454
2021-05-27T16:20:15,2021-05-27T16:25:31,059,Salmisaarenranta,057,Lauttasaaren ostoskeskus,1412,313
2021-05-27T16:20:10,2021-05-27T16:38:01,277,Marjaniemi,252,Humalniementie,4202,1068
2021-05-27T16:20:04,2021-05-27T17:33:48,232,Oulunkylän asema,232,Oulunkylän asema,3218,4421
2021-05-27T16:19:54,2021-05-27T16:47:09,281,Puotila (M),239,Viikin tiedepuisto,5778,1630
2021-05-27T16:19:49,2021-05-27T16:28:01,041,Ympyrätalo,121,Vilhonvuorenkatu,1388,488
2021-05-27T16:19:36,2021-05-27T16:40:38,070,Sammonpuistikko,078,Messeniuksenkatu,1831,710
2021-05-27T16:19:33,2021-05-27T16:27:46,623,Nelikkotie,585,Haukilahdenaukio,1686,488
2021-05-27T16:19:32,2021-05-27T16:35:32,033,Kauppakorkeakoulu,044,Sörnäinen (M),3416,949
2021-05-27T16:19:29,2021-05-29T15:01:51,284,Myllypuro (M),284,Myllypuro (M),17961,168135
2021-05-27T16:19:27,2021-05-27T16:20:12,024,Mannerheimintie,024,Mannerheimintie,2,41
2021-05-27T16:19:25,2021-05-27T16:43:36,016,Liisanpuistikko,084,Paciuksenkatu,5084,1446
2021-05-27T16:19:24,2021-05-27T16:24:09,044,Sörnäinen (M),126,Kalasatama (M),1086,282
2021-05-27T16:19:22,2021-05-27T16:30:44,214,Valimon asema,216,Jännetie,1423,678
2021-05-27T16:19:21,2021-05-27T16:29:31,076,Olympiastadion,025,Narinkka,1764,605
2021-05-27T16:19:17,2021-05-27T16:42:07,539,"Aalto-yliopisto (M), Tietotie",731,Leppävaarankäytävä,5088,1366
2021-05-27T16:19:16,2021-05-27T16:22:38,281,Puotila (M),282,Karhulantie,797,200
2021-05-27T16:19:11,2021-05-27T16:26:21,099,Muusantori,094,Laajalahden aukio,1728,429
2021-05-27T16:19:11,2021-05-27T16:29:52,118,Fleminginkatu,113,Pasilan asema,1515,636
2021-05-27T16:19:06,2021-05-27T16:28:48,074,Rajasaarentie,162,Leppäsuonaukio,2035,578
2021-05-27T16:19:02,2021-05-27T16:21:23,095,Munkkiniemen aukio,094,Laajalahden aukio,475,136
2021-05-27T16:18:58,2021-05-27T16:30:23,063,Jätkäsaarenlaituri,064,Tyynenmerenkatu,1110,681
2021-05-27T16:18:54,2021-05-27T16:47:35,059,Salmisaarenranta,207,Vanha Viertotie,7539,1716
2021-05-27T16:18:47,2021-05-27T16:39:17,205,Ilmalan asema,044,Sörnäinen (M),3524,1226
2021-05-27T16:18:44,2021-05-27T16:22:56,749,Vallikatu,733,Läkkitori,900,247
2021-05-27T16:18:41,2021-05-27T16:23:04,020,Kaisaniemenpuisto,041,Ympyrätalo,1416,262
2021-05-27T16:18:40,2021-05-27T16:24:52,509,Revontulentie,503,Keilalahti,1611,368
2021-05-27T16:18:37,2021-05-27T16:34:29,080,Jäähalli,028,Lastenlehto,3371,946
2021-05-27T16:18:34,2021-05-27T16:44:16,023,Kiasma,095,Munkkiniemen aukio,4400,1538
2021-05-27T16:18:30,2021-05-27T16:30:41,126,Kalasatama (M),256,Herttoniemenranta,3424,726
2021-05-27T16:18:27,2021-05-27T16:33:10,038,Töölöntori,203,Opastinsilta,2901,879
2021-05-27T16:18:25,2021-05-27T16:25:30,090,Paciuksenkaari,104,Kriikunakuja,1531,420
2021-05-27T16:18:25,2021-05-27T16:22:02,541,"Aalto-yliopisto (M), Korkeakouluaukio",547,Jämeräntaival,663,214
2021-05-27T16:18:22,2021-05-27T16:23:51,363,Väärämäentie,364,Ala-Malmin tori,1380,325
2021-05-27T16:18:21,2021-05-27T16:23:55,026,Kamppi (M),037,Töölönkatu,1249,329
2021-05-27T16:18:17,2021-05-27T16:24:27,026,Kamppi (M),063,Jätkäsaarenlaituri,1266,365
2021-05-27T16:18:10,2021-05-27T16:45:37,137,Arabian kauppakeskus,019,Rautatientori / itä,5267,1645
2021-05-27T16:18:06,2021-05-27T16:33:56,549,Maarinranta,651,Suurpellonaukio,4696,948
2021-05-27T16:18:01,2021-05-27T16:30:47,039,Ooppera,007,Designmuseo,2566,764
2021-05-27T16:18:00,2021-05-27T16:30:43,072,Eteläinen Hesperiankatu,095,Munkkiniemen aukio,3099,759
2021-05-27T16:17:58,2021-05-27T16:40:33,257,Margareetankuja,016,Liisanpuistikko,6204,1351
2021-05-27T16:17:51,2021-05-27T16:25:20,150,Töölönlahden puisto,041,Ympyrätalo,1637,445
2021-05-27T16:17:49,2021-05-27T16:29:18,036,Apollonkatu,061,Länsisatamankatu,2442,684
2021-05-27T16:17:47,2021-05-27T16:33:51,083,Meilahden sairaala,034,Kansallismuseo,2747,962
2021-05-27T16:17:46,2021-05-27T16:27:27,527,Otsolahti,543,Otaranta,1892,577
2021-05-27T16:17:46,2021-05-27T16:41:24,028,Lastenlehto,207,Vanha Viertotie,6338,1414
2021-05-27T16:17:35,2021-05-27T16:38:49,150,Töölönlahden puisto,099,Muusantori,6405,1273
2021-05-27T16:17:35,2021-05-27T16:22:00,040,Hakaniemi (M),122,Lintulahdenkatu,882,260
2021-05-27T16:17:33,2021-05-27T16:34:16,103,Vihdintie,711,Kirjurinkuja,4143,999
2021-05-27T16:17:31,2021-05-27T16:23:49,150,Töölönlahden puisto,033,Kauppakorkeakoulu,890,372
2021-05-27T16:17:28,2021-05-27T16:21:50,275,Itäkeskus (M),272,Marjaniementie,637,256
2021-05-27T16:17:24,2021-05-27T16:44:02,035,Cygnaeuksenkatu,103,Vihdintie,5600,1597
2021-05-27T16:17:24,2021-05-27T16:34:29,107,Tenholantie,210,Pajamäki,4135,1020
2021-05-27T16:17:21,2021-05-27T16:23:37,733,Läkkitori,767,Ruutikatu,647,372
2021-05-27T16:17:17,2021-05-27T16:21:10,060,Kaapelitehdas,030,Itämerentori,573,225
2021-05-27T16:17:15,2021-05-27T16:19:37,001,Kaivopuisto,003,Kapteeninpuistikko,609,140
2021-05-27T16:17:14,2021-05-27T16:31:49,017,Varsapuistikko,063,Jätkäsaarenlaituri,2920,870
2021-05-27T16:17:13,2021-05-27T16:26:16,040,Hakaniemi (M),009,Erottajan aukio,1623,541
2021-05-27T16:17:13,2021-05-27T16:37:22,021,Töölönlahdenkatu,064,Tyynenmerenkatu,3287,1203
2021-05-27T16:17:13,2021-05-27T16:22:15,232,Oulunkylän asema,234,Otto Brandtin tie,1041,298
2021-05-27T16:17:09,2021-05-27T16:30:00,053,Heikkiläntie,029,Baana,2372,766
2021-05-27T16:17:07,2021-05-27T16:25:28,727,Ratsutori,723,Säterinniitty,957,497
2021-05-27T16:17:05,2021-05-27T16:22:54,271,Prinsessantie,275,Itäkeskus (M),1168,345
2021-05-27T16:16:50,2021-05-27T16:24:22,030,Itämerentori,021,Töölönlahdenkatu,2170,451
2021-05-27T16:16:46,2021-05-27T16:28:29,028,Lastenlehto,002,Laivasillankatu,2877,699
2021-05-27T16:16:43,2021-05-27T16:19:45,053,Heikkiläntie,054,Gyldenintie,565,178
2021-05-27T16:16:43,2021-05-27T16:34:14,214,Valimon asema,108,Radiokatu,4106,1047
2021-05-27T16:16:42,2021-05-27T16:23:21,360,Malmin asema,366,Tilketori,612,243
2021-05-27T16:16:40,2021-05-27T16:24:41,126,Kalasatama (M),133,Paavalinpuisto,1983,481
2021-05-27T16:16:38,2021-05-27T16:43:30,054,Gyldenintie,202,Merihaka,6268,1607
2021-05-27T16:16:37,2021-05-27T16:23:01,080,Jäähalli,074,Rajasaarentie,1025,383
2021-05-27T16:16:36,2021-05-27T16:25:47,208,Valimotie,210,Pajamäki,1386,546
2021-05-27T16:16:36,2021-05-27T16:30:42,118,Fleminginkatu,112,Rautatieläisenkatu,1739,842
2021-05-27T16:16:29,2021-05-27T16:40:37,234,Otto Brandtin tie,219,Näyttelijäntie,6882,1447
2021-05-27T16:16:27,2021-05-27T16:23:14,113,Pasilan asema,080,Jäähalli,1449,403
2021-05-27T16:16:25,2021-05-27T16:38:34,039,Ooppera,041,Ympyrätalo,3477,1325
2021-05-27T16:16:16,2021-05-27T16:16:58,035,Cygnaeuksenkatu,035,Cygnaeuksenkatu,26,42
2021-05-27T16:16:15,2021-05-27T16:35:01,008,Vanha kirkkopuisto,045,Brahen kenttä,3690,1122
2021-05-27T16:16:15,2021-05-27T16:23:13,359,Malmin sairaala,364,Ala-Malmin tori,988,413
2021-05-27T16:16:12,2021-05-27T16:22:41,225,Maunula,147,Käpylän asema,2016,389
2021-05-27T16:16:08,2021-05-27T16:31:40,001,Kaivopuisto,001,Kaivopuisto,556,929
2021-05-27T16:16:05,2021-05-27T16:27:24,034,Kansallismuseo,045,Brahen kenttä,2303,674
2021-05-27T16:16:03,2021-05-27T16:21:19,101,Munkkivuoren ostoskeskus,104,Kriikunakuja,4,312
2021-05-27T16:16:03,2021-05-27T16:27:05,131,Elimäenkatu,082,Töölöntulli,2362,659
2021-05-27T16:16:01,2021-05-27T16:28:28,162,Leppäsuonaukio,015,Ritarikatu,1962,746
2021-05-27T16:15:58,2021-05-27T16:39:55,122,Lintulahdenkatu,260,Herttoniemi (M),4288,1430
2021-05-27T16:15:58,2021-05-27T16:23:02,064,Tyynenmerenkatu,028,Lastenlehto,1163,420
2021-05-27T16:15:54,2021-05-27T16:33:44,003,Kapteeninpuistikko,060,Kaapelitehdas,2530,1066
2021-05-27T16:15:49,2021-05-27T16:35:01,228,Kustaankartano,114,Ratapihantie,4431,1149
2021-05-27T16:15:48,2021-05-27T16:23:59,615,Tiistiläntie,627,Piispansilta,1091,488
2021-05-27T16:15:48,2021-05-27T16:20:08,222,Huovitie,213,Huopalahden asema,767,256
2021-05-27T16:15:46,2021-05-27T16:20:51,336,Kivikonlaita,337,Kivikon liikuntapuisto,993,304
2021-05-27T16:15:43,2021-05-27T16:15:50,001,Kaivopuisto,001,Kaivopuisto,0,6
2021-05-27T16:15:43,2021-05-27T16:24:28,261,Asentajanpuisto,265,Siilitie 9,1621,520
2021-05-27T16:15:42,2021-05-27T16:28:08,044,Sörnäinen (M),138,Arabiankatu,2685,741
2021-05-27T16:15:39,2021-05-27T16:31:50,107,Tenholantie,203,Opastinsilta,2630,968
2021-05-27T16:15:38,2021-05-27T16:39:06,711,Kirjurinkuja,220,Ida Aalbergin tie,4951,1407
2021-05-27T16:15:30,2021-05-27T16:22:16,031,Marian sairaala,019,Rautatientori / itä,1517,402
2021-05-27T16:15:26,2021-05-27T16:22:15,009,Erottajan aukio,047,Vanha Kauppahalli,698,405
2021-05-27T16:15:26,2021-05-27T16:32:31,501,Hanasaari,597,Linnakepolku,3663,1021
2021-05-27T16:15:23,2021-05-27T16:28:41,033,Kauppakorkeakoulu,010,Kasarmitori,1813,793
2021-05-27T16:15:14,2021-05-27T16:18:22,311,Ramsinniementie,313,Rastila (M),798,184
2021-05-27T16:15:12,2021-05-27T16:22:09,134,Haukilahdenkatu,127,Teurastamo,1423,414
2021-05-27T16:15:11,2021-05-27T16:28:52,009,Erottajan aukio,124,Isoisänsilta,4004,816
2021-05-27T16:15:10,2021-05-27T16:21:29,075,Korjaamo,032,Eläinmuseo,1558,375
2021-05-27T16:15:09,2021-05-27T16:24:19,057,Lauttasaaren ostoskeskus,143,Kuikkarinne,1010,546
